# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth perigee
2.7600000000e+05 1.2089915026e+06 3.0131902758e+05 8.3668395984e+00 3.2184110376e+00 2.8615401751e+08 2.5758598513e+08 -6.7991245179e+02 7.6046304645e+02 2.1278673298e+08 2.7978122784e+08 -6.4264468112e+02 6.9844432770e+02 -3.7819715772e+28 1.6458565333e+11 7.5106780000e+25 3.5053410693e+08 3.0778800000e+08
2.7630000000e+05 1.2115026656e+06 3.0228555475e+05 8.3742466124e+00 3.2251044112e+00 2.8594995347e+08 2.5781404247e+08 -6.8051436617e+02 7.5991912446e+02 2.1259388747e+08 2.7999063387e+08 -6.4299188537e+02 6.9759582293e+02 -3.7819715772e+28 1.6375519339e+11 7.5106780000e+25 3.5058249356e+08 3.0778800000e+08
2.7660000000e+05 1.2140160500e+06 3.0325409082e+05 8.3816483109e+00 3.2318037408e+00 2.8574570893e+08 2.5804193656e+08 -6.8111584858e+02 7.5937471846e+02 2.1240093794e+08 2.8019978531e+08 -6.4333818943e+02 6.9674707650e+02 -3.7819715772e+28 1.6301192340e+11 7.5106780000e+25 3.5063083744e+08 3.0778800000e+08
2.7690000000e+05 1.2165316541e+06 3.0422463759e+05 8.3890446889e+00 3.2385090225e+00 2.8554128401e+08 2.5826966725e+08 -6.8171689865e+02 7.5882982879e+02 2.1220788465e+08 2.8040868209e+08 -6.4368359309e+02 6.9589808922e+02 -3.7819715772e+28 1.6979408931e+11 7.5106780000e+25 3.5067913842e+08 3.0778800000e+08
2.7720000000e+05 1.2190494763e+06 3.0519719683e+05 8.3964357418e+00 3.2452202519e+00 2.8533667884e+08 2.5849723441e+08 -6.8231751599e+02 7.5828445579e+02 2.1201472788e+08 2.8061732414e+08 -6.4402809608e+02 6.9504886186e+02 -3.7819715772e+28 1.7143938751e+11 7.5106780000e+25 3.5072739634e+08 3.0778800000e+08
2.7750000000e+05 1.2215695150e+06 3.0617177033e+05 8.4038214647e+00 3.2519374249e+00 2.8513189354e+08 2.5872463788e+08 -6.8291770019e+02 7.5773859979e+02 2.1182146788e+08 2.8082571138e+08 -6.4437169819e+02 6.9419939521e+02 -3.7819715772e+28 1.6166003523e+11 7.5106780000e+25 3.5077561103e+08 3.0778800000e+08
2.7780000000e+05 1.2240917686e+06 3.0714835988e+05 8.4112018529e+00 3.2586605374e+00 2.8492692826e+08 2.5895187752e+08 -6.8351745089e+02 7.5719226114e+02 2.1162810495e+08 2.8103384375e+08 -6.4471439915e+02 6.9334969007e+02 -3.7819715772e+28 1.6631257432e+11 7.5106780000e+25 3.5082378236e+08 3.0778800000e+08
2.7810000000e+05 1.2266162356e+06 3.0812696725e+05 8.4185769017e+00 3.2653895851e+00 2.8472178312e+08 2.5917895319e+08 -6.8411676768e+02 7.5664544016e+02 2.1143463933e+08 2.8124172117e+08 -6.4505619873e+02 6.9249974721e+02 -3.7819715772e+28 1.6679372660e+11 7.5106780000e+25 3.5087191014e+08 3.0778800000e+08
2.7840000000e+05 1.2291429142e+06 3.0910759422e+05 8.4259466062e+00 3.2721245640e+00 2.8451645824e+08 2.5940586473e+08 -6.8471565018e+02 7.5609813722e+02 2.1124107132e+08 2.8144934357e+08 -6.4539709668e+02 6.9164956740e+02 -3.7819715772e+28 1.7852524962e+11 7.5106780000e+25 3.5091999424e+08 3.0778800000e+08
2.7870000000e+05 1.2316718030e+06 3.1009024258e+05 8.4333109616e+00 3.2788654697e+00 2.8431095377e+08 2.5963261202e+08 -6.8531409801e+02 7.5555035263e+02 2.1104740117e+08 2.8165671089e+08 -6.4573709276e+02 6.9079915144e+02 -3.7819715772e+28 1.9011912786e+11 7.5106780000e+25 3.5096803449e+08 3.0778800000e+08
2.7900000000e+05 1.2342029003e+06 3.1107491410e+05 8.4406699633e+00 3.2856122982e+00 2.8410526983e+08 2.5985919490e+08 -6.8591211078e+02 7.5500208675e+02 2.1085362915e+08 2.8186382304e+08 -6.4607618672e+02 6.8994850010e+02 -3.7819715772e+28 1.9102808759e+11 7.5106780000e+25 3.5101603075e+08 3.0778800000e+08
2.7930000000e+05 1.2367362044e+06 3.1206161055e+05 8.4480236065e+00 3.2923650453e+00 2.8389940655e+08 2.6008561322e+08 -6.8650968810e+02 7.5445333990e+02 2.1065975554e+08 2.8207067996e+08 -6.4641437830e+02 6.8909761416e+02 -3.7819715772e+28 1.9661013400e+11 7.5106780000e+25 3.5106398284e+08 3.0778800000e+08
2.7960000000e+05 1.2392717139e+06 3.1305033371e+05 8.4553718864e+00 3.2991237067e+00 2.8369336406e+08 2.6031186685e+08 -6.8710682958e+02 7.5390411245e+02 2.1046578062e+08 2.8227728159e+08 -6.4675166726e+02 6.8824649438e+02 -3.7819715772e+28 2.0635432266e+11 7.5106780000e+25 3.5111189062e+08 3.0778800000e+08
2.7990000000e+05 1.2418094270e+06 3.1404108536e+05 8.4627147983e+00 3.3058882782e+00 2.8348714249e+08 2.6053795564e+08 -6.8770353484e+02 7.5335440471e+02 2.1027170463e+08 2.8248362784e+08 -6.4708805335e+02 6.8739514153e+02 -3.7819715772e+28 2.0435093734e+11 7.5106780000e+25 3.5115975393e+08 3.0778800000e+08
2.8020000000e+05 1.2443493422e+06 3.1503386727e+05 8.4700523374e+00 3.3126587557e+00 2.8328074198e+08 2.6076387945e+08 -6.8829980349e+02 7.5280421705e+02 2.1007752787e+08 2.8268971865e+08 -6.4742353631e+02 6.8654355640e+02 -3.7819715772e+28 2.0247625179e+11 7.5106780000e+25 3.5120757261e+08 3.0778800000e+08
2.8050000000e+05 1.2468914579e+06 3.1602868121e+05 8.4773844989e+00 3.3194351350e+00 2.8307416265e+08 2.6098963813e+08 -6.8889563515e+02 7.5225354979e+02 2.0988325060e+08 2.8289555395e+08 -6.4775811588e+02 6.8569173974e+02 -3.7819715772e+28 2.1509290380e+11 7.5106780000e+25 3.5125534652e+08 3.0778800000e+08
2.8080000000e+05 1.2494357724e+06 3.1702552894e+05 8.4847112782e+00 3.3262174118e+00 2.8286740464e+08 2.6121523153e+08 -6.8949102944e+02 7.5170240328e+02 2.0968887309e+08 2.8310113367e+08 -6.4809179182e+02 6.8483969232e+02 -3.7819715772e+28 2.1751075553e+11 7.5106780000e+25 3.5130307549e+08 3.0778800000e+08
2.8110000000e+05 1.2519822841e+06 3.1802441224e+05 8.4920326705e+00 3.3330055819e+00 2.8266046808e+08 2.6144065952e+08 -6.9008598596e+02 7.5115077786e+02 2.0949439562e+08 2.8330645774e+08 -6.4842456385e+02 6.8398741490e+02 -3.7819715772e+28 2.1376601472e+11 7.5106780000e+25 3.5135075937e+08 3.0778800000e+08
2.8140000000e+05 1.2545309915e+06 3.1902533288e+05 8.4993486710e+00 3.3397996411e+00 2.8245335310e+08 2.6166592195e+08 -6.9068050433e+02 7.5059867388e+02 2.0929981845e+08 2.8351152610e+08 -6.4875643174e+02 6.8313490825e+02 -3.7819715772e+28 2.0414220741e+11 7.5106780000e+25 3.5139839800e+08 3.0778800000e+08
2.8170000000e+05 1.2570818928e+06 3.2002829262e+05 8.5066592751e+00 3.3465995852e+00 2.8224605982e+08 2.6189101868e+08 -6.9127458417e+02 7.5004609167e+02 2.0910514185e+08 2.8371633866e+08 -6.4908739520e+02 6.8228217313e+02 -3.7819715772e+28 2.0999962616e+11 7.5106780000e+25 3.5144599124e+08 3.0778800000e+08
2.8200000000e+05 1.2596349865e+06 3.2103329322e+05 8.5139644779e+00 3.3534054100e+00 2.8203858839e+08 2.6211594956e+08 -6.9186822509e+02 7.4949303159e+02 2.0891036610e+08 2.8392089538e+08 -6.4941745398e+02 6.8142921029e+02 -3.7819715772e+28 1.9881680761e+11 7.5106780000e+25 3.5149353892e+08 3.0778800000e+08
2.8230000000e+05 1.2621902709e+06 3.2204033645e+05 8.5212642748e+00 3.3602171113e+00 2.8183093893e+08 2.6234071445e+08 -6.9246142671e+02 7.4893949396e+02 2.0871549147e+08 2.8412519617e+08 -6.4974660783e+02 6.8057602049e+02 -3.7819715772e+28 1.9468423774e+11 7.5106780000e+25 3.5154104090e+08 3.0778800000e+08
2.8260000000e+05 1.2647477445e+06 3.2304942407e+05 8.5285586611e+00 3.3670346847e+00 2.8162311158e+08 2.6256531320e+08 -6.9305418865e+02 7.4838547915e+02 2.0852051823e+08 2.8432924097e+08 -6.5007485646e+02 6.7972260449e+02 -3.7819715772e+28 1.9358045038e+11 7.5106780000e+25 3.5158849701e+08 3.0778800000e+08
2.8290000000e+05 1.2673074056e+06 3.2406055785e+05 8.5358476320e+00 3.3738581262e+00 2.8141510646e+08 2.6278974569e+08 -6.9364651052e+02 7.4783098749e+02 2.0832544664e+08 2.8453302971e+08 -6.5040219962e+02 6.7886896303e+02 -3.7819715772e+28 1.9843703224e+11 7.5106780000e+25 3.5163590711e+08 3.0778800000e+08
2.8320000000e+05 1.2698692526e+06 3.2507373954e+05 8.5431311828e+00 3.3806874313e+00 2.8120692371e+08 2.6301401175e+08 -6.9423839194e+02 7.4727601932e+02 2.0813027700e+08 2.8473656232e+08 -6.5072863704e+02 6.7801509687e+02 -3.7819715772e+28 2.1078377722e+11 7.5106780000e+25 3.5168327104e+08 3.0778800000e+08
2.8350000000e+05 1.2724332838e+06 3.2608897089e+05 8.5504093088e+00 3.3875225960e+00 2.8099856347e+08 2.6323811125e+08 -6.9482983252e+02 7.4672057500e+02 2.0793500955e+08 2.8493983874e+08 -6.5105416844e+02 6.7716100675e+02 -3.7819715772e+28 2.1427408388e+11 7.5106780000e+25 3.5173058865e+08 3.0778800000e+08
2.8380000000e+05 1.2749994976e+06 3.2710625368e+05 8.5576820053e+00 3.3943636159e+00 2.8079002586e+08 2.6346204405e+08 -6.9542083189e+02 7.4616465486e+02 2.0773964459e+08 2.8514285890e+08 -6.5137879356e+02 6.7630669343e+02 -3.7819715772e+28 2.1810480617e+11 7.5106780000e+25 3.5177785978e+08 3.0778800000e+08
2.8410000000e+05 1.2775678924e+06 3.2812558965e+05 8.5649492676e+00 3.4012104868e+00 2.8058131101e+08 2.6368581000e+08 -6.9601138966e+02 7.4560825925e+02 2.0754418237e+08 2.8534562274e+08 -6.5170251212e+02 6.7545215765e+02 -3.7819715772e+28 2.1430166936e+11 7.5106780000e+25 3.5182508428e+08 3.0778800000e+08
2.8440000000e+05 1.2801384666e+06 3.2914698056e+05 8.5722110910e+00 3.4080632045e+00 2.8037241907e+08 2.6390940896e+08 -6.9660150545e+02 7.4505138852e+02 2.0734862317e+08 2.8554813018e+08 -6.5202532385e+02 6.7459740015e+02 -3.7819715772e+28 2.0419434051e+11 7.5106780000e+25 3.5187226200e+08 3.0778800000e+08
2.8470000000e+05 1.2827112185e+06 3.3017042815e+05 8.5794674707e+00 3.4149217647e+00 2.8016335016e+08 2.6413284078e+08 -6.9719117887e+02 7.4449404302e+02 2.0715296726e+08 2.8575038115e+08 -6.5234722847e+02 6.7374242167e+02 -3.7819715772e+28 2.0724145188e+11 7.5106780000e+25 3.5191939278e+08 3.0778800000e+08
2.8500000000e+05 1.2852861465e+06 3.3119593420e+05 8.5867184022e+00 3.4217861631e+00 2.7995410441e+08 2.6435610533e+08 -6.9778040955e+02 7.4393622308e+02 2.0695721492e+08 2.8595237561e+08 -6.5266822571e+02 6.7288722295e+02 -3.7819715772e+28 2.0207650331e+11 7.5106780000e+25 3.5196647648e+08 3.0778800000e+08
2.8530000000e+05 1.2878632490e+06 3.3222350044e+05 8.5939638806e+00 3.4286563954e+00 2.7974468195e+08 2.6457920247e+08 -6.9836919710e+02 7.4337792906e+02 2.0676136642e+08 2.8615411347e+08 -6.5298831528e+02 6.7203180474e+02 -3.7819715772e+28 2.1240720808e+11 7.5106780000e+25 3.5201351293e+08 3.0778800000e+08
2.8560000000e+05 1.2904425243e+06 3.3325312862e+05 8.6012039013e+00 3.4355324575e+00 2.7953508293e+08 2.6480213204e+08 -6.9895754114e+02 7.4281916130e+02 2.0656542202e+08 2.8635559467e+08 -6.5330749690e+02 6.7117616776e+02 -3.7819715772e+28 2.0440645560e+11 7.5106780000e+25 3.5206050200e+08 3.0778800000e+08
2.8590000000e+05 1.2930239708e+06 3.3428482049e+05 8.6084384597e+00 3.4424143449e+00 2.7932530747e+08 2.6502489392e+08 -6.9954544130e+02 7.4225992015e+02 2.0636938201e+08 2.8655681915e+08 -6.5362577029e+02 6.7032031276e+02 -3.7819715772e+28 1.9908672777e+11 7.5106780000e+25 3.5210744352e+08 3.0778800000e+08
2.8620000000e+05 1.2956075869e+06 3.3531857781e+05 8.6156675509e+00 3.4493020535e+00 2.7911535571e+08 2.6524748795e+08 -7.0013289719e+02 7.4170020596e+02 2.0617324665e+08 2.8675778683e+08 -6.5394313517e+02 6.6946424045e+02 -3.7819715772e+28 2.0381571113e+11 7.5106780000e+25 3.5215433735e+08 3.0778800000e+08
2.8650000000e+05 1.2981933708e+06 3.3635440231e+05 8.6228911705e+00 3.4561955790e+00 2.7890522778e+08 2.6546991399e+08 -7.0071990842e+02 7.4114001908e+02 2.0597701622e+08 2.8695849767e+08 -6.5425959125e+02 6.6860795158e+02 -3.7819715772e+28 2.0490180671e+11 7.5106780000e+25 3.5220118332e+08 3.0778800000e+08
2.8680000000e+05 1.3007813210e+06 3.3739229574e+05 8.6301093136e+00 3.4630949171e+00 2.7869492381e+08 2.6569217191e+08 -7.0130647463e+02 7.4057935985e+02 2.0578069099e+08 2.8715895158e+08 -6.5457513824e+02 6.6775144688e+02 -3.7819715772e+28 2.0171877953e+11 7.5106780000e+25 3.5224798130e+08 3.0778800000e+08
2.8710000000e+05 1.3033714358e+06 3.3843225984e+05 8.6373219756e+00 3.4700000635e+00 2.7848444394e+08 2.6591426156e+08 -7.0189259543e+02 7.4001822862e+02 2.0558427123e+08 2.8735914851e+08 -6.5488977585e+02 6.6689472707e+02 -3.7819715772e+28 1.9882109061e+11 7.5106780000e+25 3.5229473113e+08 3.0778800000e+08
2.8740000000e+05 1.3059637137e+06 3.3947429635e+05 8.6445291518e+00 3.4769110138e+00 2.7827378830e+08 2.6613618280e+08 -7.0247827044e+02 7.3945662574e+02 2.0538775722e+08 2.8755908840e+08 -6.5520350380e+02 6.6603779287e+02 -3.7819715772e+28 1.9805922911e+11 7.5106780000e+25 3.5234143265e+08 3.0778800000e+08
2.8770000000e+05 1.3085581528e+06 3.4051840703e+05 8.6517308376e+00 3.4838277639e+00 2.7806295702e+08 2.6635793549e+08 -7.0306349928e+02 7.3889455156e+02 2.0519114922e+08 2.8775877117e+08 -6.5551632177e+02 6.6518064501e+02 -3.7819715772e+28 2.0716964690e+11 7.5106780000e+25 3.5238808572e+08 3.0778800000e+08
2.8800000000e+05 1.3111547516e+06 3.4156459359e+05 8.6589270283e+00 3.4907503094e+00 2.7785195024e+08 2.6657951949e+08 -7.0364828157e+02 7.3833200643e+02 2.0499444751e+08 2.8795819676e+08 -6.5582822949e+02 6.6432328422e+02 -3.7819715772e+28 1.9847070778e+11 7.5106780000e+25 3.5243469019e+08 3.0778800000e+08
2.8830000000e+05 1.3137535085e+06 3.4261285779e+05 8.6661177192e+00 3.4976786460e+00 2.7764076810e+08 2.6680093465e+08 -7.0423261694e+02 7.3776899069e+02 2.0479765237e+08 2.8815736512e+08 -6.5613922666e+02 6.6346571121e+02 -3.7819715772e+28 2.0217652361e+11 7.5106780000e+25 3.5248124591e+08 3.0778800000e+08
2.8860000000e+05 1.3163544217e+06 3.4366320136e+05 8.6733029057e+00 3.5046127694e+00 2.7742941072e+08 2.6702218083e+08 -7.0481650500e+02 7.3720550471e+02 2.0460076407e+08 2.8835627617e+08 -6.5644931296e+02 6.6260792670e+02 -3.7819715772e+28 1.9684360456e+11 7.5106780000e+25 3.5252775271e+08 3.0778800000e+08
2.8890000000e+05 1.3189574896e+06 3.4471562603e+05 8.6804825831e+00 3.5115526753e+00 2.7721787824e+08 2.6724325790e+08 -7.0539994538e+02 7.3664154882e+02 2.0440378288e+08 2.8855492985e+08 -6.5675848812e+02 6.6174993141e+02 -3.7819715772e+28 2.0315487298e+11 7.5106780000e+25 3.5257421047e+08 3.0778800000e+08
2.8920000000e+05 1.3215627107e+06 3.4577013354e+05 8.6876567468e+00 3.5184983594e+00 2.7700617080e+08 2.6746416572e+08 -7.0598293770e+02 7.3607712339e+02 2.0420670907e+08 2.8875332611e+08 -6.5706675181e+02 6.6089172605e+02 -3.7819715772e+28 1.9084091620e+11 7.5106780000e+25 3.5262061901e+08 3.0778800000e+08
2.8950000000e+05 1.3241700831e+06 3.4682672562e+05 8.6948253921e+00 3.5254498173e+00 2.7679428852e+08 2.6768490413e+08 -7.0656548159e+02 7.3551222875e+02 2.0400954292e+08 2.8895146487e+08 -6.5737410375e+02 6.6003331134e+02 -3.7819715772e+28 1.9034913626e+11 7.5106780000e+25 3.5266697821e+08 3.0778800000e+08
2.8980000000e+05 1.3267796054e+06 3.4788540401e+05 8.7019885144e+00 3.5324070448e+00 2.7658223155e+08 2.6790547301e+08 -7.0714757665e+02 7.3494686527e+02 2.0381228470e+08 2.8914934607e+08 -6.5768054361e+02 6.5917468799e+02 -3.7819715772e+28 1.8999962365e+11 7.5106780000e+25 3.5271328789e+08 3.0778800000e+08
2.9010000000e+05 1.3293912757e+06 3.4894617043e+05 8.7091461091e+00 3.5393700375e+00 2.7637000002e+08 2.6812587220e+08 -7.0772922252e+02 7.3438103328e+02 2.0361493468e+08 2.8934696966e+08 -6.5798607110e+02 6.5831585671e+02 -3.7819715772e+28 1.8893529822e+11 7.5106780000e+25 3.5275954792e+08 3.0778800000e+08
2.9040000000e+05 1.3320050925e+06 3.5000902661e+05 8.7162981714e+00 3.5463387911e+00 2.7615759406e+08 2.6834610158e+08 -7.0831041883e+02 7.3381473316e+02 2.0341749314e+08 2.8954433557e+08 -6.5829068590e+02 6.5745681821e+02 -3.7819715772e+28 1.8806179677e+11 7.5106780000e+25 3.5280575815e+08 3.0778800000e+08
2.9070000000e+05 1.3346210540e+06 3.5107397428e+05 8.7234446968e+00 3.5533133012e+00 2.7594501381e+08 2.6856616100e+08 -7.0889116518e+02 7.3324796523e+02 2.0321996036e+08 2.8974144373e+08 -6.5859438770e+02 6.5659757320e+02 -3.7819715772e+28 1.8263298298e+11 7.5106780000e+25 3.5285191842e+08 3.0778800000e+08
2.9100000000e+05 1.3372391587e+06 3.5214101516e+05 8.7305856807e+00 3.5602935636e+00 2.7573225941e+08 2.6878605031e+08 -7.0947146122e+02 7.3268072987e+02 2.0302233660e+08 2.8993829409e+08 -6.5889717618e+02 6.5573812237e+02 -3.7819715772e+28 1.7966590539e+11 7.5106780000e+25 3.5289802859e+08 3.0778800000e+08
2.9130000000e+05 1.3398594049e+06 3.5321015099e+05 8.7377211183e+00 3.5672795738e+00 2.7551933098e+08 2.6900576939e+08 -7.1005130655e+02 7.3211302742e+02 2.0282462215e+08 2.9013488658e+08 -6.5919905104e+02 6.5487846644e+02 -3.7819715772e+28 1.8123110604e+11 7.5106780000e+25 3.5294408851e+08 3.0778800000e+08
2.9160000000e+05 1.3424817909e+06 3.5428138348e+05 8.7448510052e+00 3.5742713276e+00 2.7530622867e+08 2.6922531808e+08 -7.1063070081e+02 7.3154485823e+02 2.0262681726e+08 2.9033122115e+08 -6.5950001195e+02 6.5401860610e+02 -3.7819715772e+28 1.9351273285e+11 7.5106780000e+25 3.5299009802e+08 3.0778800000e+08
2.9190000000e+05 1.3451063149e+06 3.5535471436e+05 8.7519753366e+00 3.5812688206e+00 2.7509295261e+08 2.6944469626e+08 -7.1120964362e+02 7.3097622267e+02 2.0242892223e+08 2.9052729773e+08 -6.5980005859e+02 6.5315854207e+02 -3.7819715772e+28 1.9315406786e+11 7.5106780000e+25 3.5303605699e+08 3.0778800000e+08
2.9220000000e+05 1.3477329755e+06 3.5643014535e+05 8.7590941079e+00 3.5882720484e+00 2.7487950293e+08 2.6966390377e+08 -7.1178813461e+02 7.3040712107e+02 2.0223093732e+08 2.9072311625e+08 -6.6009919064e+02 6.5229827502e+02 -3.7819715772e+28 1.9644718180e+11 7.5106780000e+25 3.5308196526e+08 3.0778800000e+08
2.9250000000e+05 1.3503617709e+06 3.5750767816e+05 8.7662073146e+00 3.5952810066e+00 2.7466587977e+08 2.6988294048e+08 -7.1236617339e+02 7.2983755379e+02 2.0203286281e+08 2.9091867667e+08 -6.6039740778e+02 6.5143780567e+02 -3.7819715772e+28 1.9084854622e+11 7.5106780000e+25 3.5312782268e+08 3.0778800000e+08
2.9280000000e+05 1.3529926993e+06 3.5858731452e+05 8.7733149520e+00 3.6022956910e+00 2.7445208327e+08 2.7010180625e+08 -7.1294375960e+02 7.2926752120e+02 2.0183469897e+08 2.9111397892e+08 -6.6069470967e+02 6.5057713471e+02 -3.7819715772e+28 1.8722390769e+11 7.5106780000e+25 3.5317362910e+08 3.0778800000e+08
2.9310000000e+05 1.3556257593e+06 3.5966905615e+05 8.7804170154e+00 3.6093160972e+00 2.7423811356e+08 2.7032050095e+08 -7.1352089286e+02 7.2869702364e+02 2.0163644607e+08 2.9130902293e+08 -6.6099109600e+02 6.4971626283e+02 -3.7819715772e+28 1.9454866182e+11 7.5106780000e+25 3.5321938439e+08 3.0778800000e+08
2.9340000000e+05 1.3582609490e+06 3.6075290475e+05 8.7875135004e+00 3.6163422208e+00 2.7402397078e+08 2.7053902442e+08 -7.1409757279e+02 7.2812606147e+02 2.0143810440e+08 2.9150380865e+08 -6.6128656642e+02 6.4885519073e+02 -3.7819715772e+28 2.0319816186e+11 7.5106780000e+25 3.5326508838e+08 3.0778800000e+08
2.9370000000e+05 1.3608982668e+06 3.6183886205e+05 8.7946044023e+00 3.6233740574e+00 2.7380965506e+08 2.7075737654e+08 -7.1467379903e+02 7.2755463504e+02 2.0123967422e+08 2.9169833603e+08 -6.6158112061e+02 6.4799391909e+02 -3.7819715772e+28 2.0283285450e+11 7.5106780000e+25 3.5331074093e+08 3.0778800000e+08
2.9400000000e+05 1.3635377111e+06 3.6292692976e+05 8.8016897165e+00 3.6304116026e+00 2.7359516655e+08 2.7097555716e+08 -7.1524957120e+02 7.2698274472e+02 2.0104115582e+08 2.9189260499e+08 -6.6187475824e+02 6.4713244861e+02 -3.7819715772e+28 1.9957814912e+11 7.5106780000e+25 3.5335634190e+08 3.0778800000e+08
2.9430000000e+05 1.3661792801e+06 3.6401710959e+05 8.8087694385e+00 3.6374548521e+00 2.7338050537e+08 2.7119356614e+08 -7.1582488892e+02 7.2641039084e+02 2.0084254946e+08 2.9208661548e+08 -6.6216747896e+02 6.4627077996e+02 -3.7819715772e+28 2.0001999299e+11 7.5106780000e+25 3.5340189114e+08 3.0778800000e+08
2.9460000000e+05 1.3688229722e+06 3.6510940324e+05 8.8158435635e+00 3.6445038016e+00 2.7316567166e+08 2.7141140335e+08 -7.1639975182e+02 7.2583757378e+02 2.0064385542e+08 2.9228036743e+08 -6.6245928243e+02 6.4540891385e+02 -3.7819715772e+28 2.0261493670e+11 7.5106780000e+25 3.5344738849e+08 3.0778800000e+08
2.9490000000e+05 1.3714687857e+06 3.6620381244e+05 8.8229120870e+00 3.6515584465e+00 2.7295066556e+08 2.7162906864e+08 -7.1697415953e+02 7.2526429388e+02 2.0044507398e+08 2.9247386080e+08 -6.6275016833e+02 6.4454685095e+02 -3.7819715772e+28 2.0675024656e+11 7.5106780000e+25 3.5349283382e+08 3.0778800000e+08
2.9520000000e+05 1.3741167189e+06 3.6730033888e+05 8.8299750045e+00 3.6586187826e+00 2.7273548721e+08 2.7184656188e+08 -7.1754811168e+02 7.2469055151e+02 2.0024620542e+08 2.9266709553e+08 -6.6304013629e+02 6.4368459195e+02 -3.7819715772e+28 1.9673947977e+11 7.5106780000e+25 3.5353822697e+08 3.0778800000e+08
2.9550000000e+05 1.3767667701e+06 3.6839898427e+05 8.8370323114e+00 3.6656848054e+00 2.7252013674e+08 2.7206388292e+08 -7.1812160789e+02 7.2411634702e+02 2.0004724999e+08 2.9286007154e+08 -6.6332918598e+02 6.4282213752e+02 -3.7819715772e+28 1.9265682541e+11 7.5106780000e+25 3.5358356780e+08 3.0778800000e+08
2.9580000000e+05 1.3794189377e+06 3.6949975033e+05 8.8440840030e+00 3.6727565105e+00 2.7230461429e+08 2.7228103164e+08 -7.1869464779e+02 7.2354168076e+02 1.9984820800e+08 2.9305278879e+08 -6.6361731704e+02 6.4195948835e+02 -3.7819715772e+28 2.0020803013e+11 7.5106780000e+25 3.5362885616e+08 3.0778800000e+08
2.9610000000e+05 1.3820732199e+06 3.7060263875e+05 8.8511300749e+00 3.6798338936e+00 2.7208892000e+08 2.7249800788e+08 -7.1926723102e+02 7.2296655310e+02 1.9964907970e+08 2.9324524721e+08 -6.6390452913e+02 6.4109664512e+02 -3.7819715772e+28 2.0284573029e+11 7.5106780000e+25 3.5367409191e+08 3.0778800000e+08
2.9640000000e+05 1.3847296152e+06 3.7170765123e+05 8.8581705224e+00 3.6869169502e+00 2.7187305400e+08 2.7271481152e+08 -7.1983935719e+02 7.2239096440e+02 1.9944986537e+08 2.9343744676e+08 -6.6419082190e+02 6.4023360850e+02 -3.7819715772e+28 2.1307397056e+11 7.5106780000e+25 3.5371927490e+08 3.0778800000e+08
2.9670000000e+05 1.3873881217e+06 3.7281478949e+05 8.8652053409e+00 3.6940056759e+00 2.7165701643e+08 2.7293144242e+08 -7.2041102594e+02 7.2181491500e+02 1.9925056529e+08 2.9362938736e+08 -6.6447619499e+02 6.3937037917e+02 -3.7819715772e+28 2.1302392850e+11 7.5106780000e+25 3.5376440499e+08 3.0778800000e+08
